order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3046952,154861,prior,11,1,13,4.0
3380366,127856,prior,18,3,15,7.0
3176188,145398,prior,56,1,9,4.0
1135204,111926,prior,9,1,10,3.0
1736347,51841,prior,7,0,12,17.0
61240,125735,prior,1,6,15,
560666,117751,prior,3,6,13,30.0
1558161,144542,prior,12,6,6,1.0
147872,8956,train,7,4,12,20.0
2208898,5969,prior,6,5,0,18.0
1503631,62287,prior,37,4,12,6.0
484415,110822,prior,4,2,14,30.0
947353,180928,prior,12,1,1,18.0
238032,17025,prior,4,1,12,30.0
307544,78492,prior,1,6,15,
201139,138495,prior,2,5,11,13.0
894560,31490,prior,6,6,10,4.0
1174506,96725,prior,1,0,9,
1822755,12168,prior,6,1,17,6.0
1945796,55615,prior,51,2,10,6.0
1084755,47402,prior,6,0,9,30.0
1748037,114490,prior,6,5,16,14.0
1340319,202430,prior,25,5,9,3.0
839576,191375,prior,13,1,14,22.0
1484629,51009,prior,38,0,19,5.0
2138643,110259,prior,7,3,13,13.0
2503088,160749,prior,11,1,20,8.0
2422277,108891,prior,3,1,10,4.0
3273109,93872,prior,27,3,16,8.0
278880,91426,prior,31,3,14,6.0
2654549,190854,prior,35,0,13,19.0
593291,13282,prior,4,5,14,9.0
2012571,31216,prior,3,1,12,14.0
405962,188326,prior,33,6,8,5.0
3099576,11367,prior,23,5,15,13.0
1481247,111294,test,7,1,9,13.0
3085150,129176,prior,14,2,11,5.0
568952,141250,prior,1,3,10,
1908632,32092,prior,35,3,11,1.0
2077246,202820,prior,60,4,15,2.0
1056185,30910,prior,5,4,20,3.0
2987629,14424,prior,10,0,19,30.0
189402,43120,prior,14,6,8,6.0
1986640,27195,prior,16,4,12,16.0
807074,102585,prior,2,0,18,9.0
2891773,177467,prior,8,3,17,11.0
193489,44604,prior,25,5,12,6.0
2736929,60627,prior,18,4,13,13.0
2126953,198033,prior,7,4,11,7.0
3167477,29747,prior,4,6,14,17.0
297314,197643,prior,7,1,12,5.0
1035532,109618,prior,8,2,18,30.0
185748,125158,prior,71,2,12,16.0
2463888,94446,prior,20,1,12,18.0
1492345,37273,prior,15,0,14,20.0
1058510,71559,prior,13,1,8,27.0
152687,21935,prior,16,3,10,13.0
2112990,51121,prior,3,2,16,5.0
2336423,122753,prior,50,4,15,5.0
2628521,78376,prior,16,0,16,7.0
1634393,5769,prior,29,5,13,16.0
1996481,165705,prior,65,6,6,4.0
1529851,135948,prior,8,0,4,2.0
537604,56033,prior,75,0,23,2.0
21890,159126,prior,40,0,16,7.0
1701354,165311,prior,3,3,13,10.0
321922,41324,prior,41,0,17,7.0
2055631,46644,prior,6,6,15,30.0
230719,194399,prior,15,0,18,7.0
944491,168138,prior,49,6,9,5.0
1906046,140010,prior,5,5,10,9.0
1661688,188332,prior,13,1,21,23.0
2976891,52925,prior,10,4,12,2.0
1260233,139153,prior,41,4,7,14.0
2278669,167655,prior,7,0,13,6.0
2651428,18109,prior,13,3,13,2.0
683122,164993,prior,26,6,15,6.0
2212113,95236,prior,37,1,9,8.0
2518752,187765,prior,3,5,7,6.0
952192,50002,prior,1,3,11,
631324,22594,train,5,1,12,24.0
1068537,135639,prior,12,4,16,17.0
995077,40817,prior,82,1,16,11.0
3098966,196602,prior,4,0,14,13.0
549296,134883,prior,18,1,11,2.0
511950,50442,train,100,3,12,2.0
3181779,166030,prior,18,6,19,7.0
887384,134407,prior,19,1,14,7.0
3385792,94929,prior,24,0,9,13.0
1925215,194280,prior,11,4,20,22.0
2168115,67435,prior,10,5,11,8.0
2413969,98414,prior,21,5,15,9.0
1261953,142831,prior,3,6,0,19.0
1558647,84604,prior,2,6,17,3.0
1970259,174521,prior,50,6,17,5.0
1615849,154506,prior,18,4,8,8.0
1534511,119139,prior,6,5,15,0.0
2508921,174838,prior,14,0,13,13.0
3276904,177800,prior,9,3,15,4.0
3027757,126124,prior,55,0,18,4.0
797426,93590,test,10,4,16,30.0
2280047,83392,prior,2,3,11,16.0
3406672,87473,prior,75,5,23,6.0
3041802,98361,prior,4,4,15,21.0
1632804,151303,prior,15,6,10,6.0
1835079,186498,prior,5,4,22,0.0
384742,117127,prior,32,1,14,7.0
1693140,75675,prior,4,6,9,5.0
2977707,139321,prior,3,3,11,4.0
1924651,7226,prior,14,0,10,30.0
2165293,145899,prior,7,5,11,15.0
1080884,125152,prior,18,0,23,0.0
1973396,116805,prior,3,3,15,30.0
795927,147640,prior,1,2,11,
1900231,148564,prior,37,0,11,14.0
2317301,127911,prior,24,0,11,2.0
1628815,193045,prior,4,3,13,15.0
1706263,56296,prior,1,4,16,
3119672,192713,prior,14,5,8,8.0
1895204,132334,prior,1,4,5,
3112253,200746,prior,27,2,15,12.0
420898,108174,prior,3,0,16,30.0
2944698,148365,prior,35,6,15,2.0
3178713,99042,prior,54,2,10,1.0
2243577,6827,prior,9,2,16,3.0
228679,203986,prior,5,5,8,17.0
3284677,10535,prior,32,2,14,2.0
1056474,108983,prior,50,5,17,8.0
2571324,57071,prior,1,1,14,
1102422,90652,prior,4,0,13,8.0
1139374,73829,prior,1,4,10,
1087391,130267,prior,5,2,8,7.0
516958,84549,prior,25,2,9,5.0
2179259,137031,prior,5,4,17,14.0
2404899,119675,prior,5,0,16,30.0
1777129,53723,prior,3,1,18,9.0
3171436,177562,prior,2,6,9,12.0
1522823,77884,prior,18,4,15,15.0
371753,40841,prior,2,4,7,26.0
1642968,198277,prior,5,2,0,27.0
306079,5141,prior,1,2,15,
124046,105827,prior,5,0,23,7.0
956858,138053,prior,12,3,22,22.0
3281907,192537,prior,3,5,17,7.0
790940,135997,prior,6,1,10,5.0
1316957,146529,prior,4,1,16,30.0
1577491,66532,prior,14,4,14,4.0
3172489,91879,prior,41,2,10,15.0
1396912,202804,prior,3,0,15,30.0
1322479,202602,prior,63,6,18,3.0
1766559,164739,prior,11,6,9,4.0
2300687,114991,prior,8,1,19,16.0
2238015,181132,prior,7,4,21,9.0
597815,106724,prior,64,1,15,1.0
82315,139891,prior,7,6,9,9.0
1973309,136724,prior,81,3,19,0.0
313949,56569,prior,5,3,16,13.0
2078546,87786,prior,25,5,13,8.0
1971054,140777,prior,28,5,1,2.0
205267,87112,prior,3,2,16,9.0
1220797,105596,prior,22,3,9,2.0
1599120,161572,prior,1,5,22,
296764,15674,prior,6,1,15,11.0
3275931,60482,prior,9,3,17,8.0
1584394,60443,prior,8,5,14,1.0
2272152,121580,prior,12,0,19,14.0
1781351,182302,prior,14,1,18,10.0
1863178,29225,prior,9,0,13,4.0
2432823,182438,prior,6,3,0,17.0
1503441,20928,prior,17,6,19,15.0
1014924,67465,prior,19,4,11,14.0
775656,96328,prior,19,0,19,4.0
2668832,110867,prior,4,6,14,21.0
1656496,134599,prior,65,4,17,1.0
2842873,48916,prior,37,1,16,7.0
2619722,49161,prior,7,4,13,7.0
849993,60554,prior,6,0,12,8.0
2410797,25282,prior,22,2,18,11.0
852768,125899,prior,24,4,18,4.0
1087975,171804,prior,18,1,9,8.0
310166,129707,prior,21,5,12,4.0
1365947,41224,prior,6,1,15,10.0
749789,136198,prior,27,3,21,5.0
1257656,69623,prior,10,2,12,30.0
3024625,126596,prior,22,3,11,6.0
2989909,157258,prior,16,2,8,7.0
1798811,201542,prior,7,5,7,13.0
589047,140176,prior,9,2,19,2.0
670015,140836,prior,3,2,0,0.0
1087796,100571,prior,5,3,14,30.0
263118,127739,prior,4,4,17,2.0
1502567,139813,prior,32,1,17,6.0
1461456,25685,prior,47,0,9,7.0
2082311,134557,prior,5,1,11,15.0
1790429,146622,prior,13,6,13,13.0
2939044,180988,prior,14,1,14,5.0
236621,105122,train,6,1,12,30.0
592136,114103,prior,18,4,7,7.0
2935515,28548,prior,6,1,9,30.0
2804170,205905,prior,4,5,15,9.0
966725,192225,prior,15,3,9,14.0
1140936,96999,prior,16,2,18,17.0
2040721,120318,prior,5,2,15,4.0
2674511,3342,prior,9,6,15,20.0
1588849,71527,prior,18,0,10,15.0
108001,108604,prior,10,3,18,7.0
2566109,12107,train,27,5,7,7.0
948249,193035,prior,12,5,14,6.0
2525562,3880,prior,9,4,12,1.0
50389,40655,prior,6,0,15,7.0
1485121,179283,prior,7,0,9,4.0
1640508,58827,prior,4,4,10,1.0
1668798,69311,prior,25,6,11,7.0
3211005,183059,prior,25,4,16,12.0
1056161,168921,prior,80,5,14,1.0
1792629,126281,prior,28,1,7,15.0
2079285,62332,prior,1,0,13,
1214565,166855,prior,11,0,10,20.0
1320406,33142,prior,22,5,10,4.0
548291,147397,prior,1,4,7,
1362681,123913,prior,14,0,16,9.0
178367,196437,prior,3,2,16,29.0
2384967,131802,prior,4,4,20,6.0
1174556,151752,prior,22,2,15,8.0
2272375,17896,prior,29,1,10,4.0
102698,117565,prior,33,3,11,0.0
2948333,93976,prior,8,1,9,11.0
2809090,44986,prior,18,6,9,5.0
1625359,108642,prior,5,6,9,30.0
936413,163662,prior,18,2,19,10.0
2577054,11892,prior,14,1,17,11.0
1215425,106630,train,8,5,21,15.0
743287,170693,prior,16,0,14,14.0
982172,182530,prior,33,6,15,12.0
2868493,37576,test,10,0,17,7.0
10989,1657,prior,9,1,7,3.0
866108,14761,prior,11,5,11,1.0
1306193,146163,prior,1,5,8,
3066495,160748,prior,44,5,15,5.0
1879714,166374,prior,26,1,14,7.0
3208001,78640,prior,31,6,18,3.0
2169112,10604,prior,62,0,23,6.0
869555,23591,prior,35,1,11,15.0
3576,177863,prior,10,0,9,4.0
1690401,61677,prior,6,4,13,30.0
997019,57299,prior,24,3,22,22.0
3059920,159802,prior,11,6,13,5.0
524441,105496,prior,2,4,11,11.0
2200908,131422,prior,21,1,18,12.0
1394099,39271,prior,16,6,23,14.0
1590775,38838,prior,1,6,17,
2954869,9802,test,9,0,15,15.0
2763992,159734,prior,41,6,13,7.0
1744904,24456,prior,34,5,11,7.0
536487,160076,prior,7,5,8,2.0
2903498,110701,prior,6,3,9,7.0
2098029,116262,train,17,6,18,9.0
2062593,69809,prior,8,0,11,7.0
1417586,73433,prior,12,0,14,17.0
755872,152016,prior,11,5,8,2.0
1308519,43666,prior,34,3,18,3.0
1633835,187213,prior,23,4,14,4.0
2704132,155825,prior,4,3,16,6.0
2111592,168127,prior,2,0,14,7.0
3160957,106768,prior,13,0,16,14.0
2794579,16164,prior,14,2,16,4.0
2021842,73672,prior,5,3,7,4.0
1462870,31310,prior,56,2,15,0.0
2241317,9239,prior,1,4,17,
2379692,175037,prior,3,1,7,5.0
21200,180642,prior,21,6,16,20.0
997144,68533,prior,39,4,23,7.0
1521275,7627,prior,10,3,6,11.0
788940,5105,train,17,6,17,30.0
1968260,134202,prior,20,0,18,30.0
489560,202212,prior,9,0,17,7.0
740351,90800,prior,3,0,9,12.0
2957427,143865,prior,1,1,21,
829103,43614,test,64,1,9,7.0
3004928,172434,prior,23,1,9,5.0
460459,205831,prior,4,4,14,2.0
603545,111789,prior,20,4,13,4.0
2535266,107512,prior,5,2,12,1.0
1276402,150418,prior,2,0,13,8.0
1855073,130518,prior,15,0,9,4.0
1443904,96176,prior,13,5,16,13.0
2497332,165002,prior,29,4,16,5.0
25523,61656,prior,30,1,15,0.0
2383279,89661,prior,1,6,16,
269995,142345,prior,3,6,20,1.0
3295345,196877,prior,39,0,11,2.0
2019622,97526,prior,60,6,14,2.0
1168439,95967,prior,44,1,16,3.0
1383949,7384,prior,2,2,20,30.0
348389,28928,prior,14,1,5,17.0
1868250,102063,prior,26,0,13,1.0
2175929,188947,prior,22,4,14,1.0
2436674,45153,prior,11,0,18,30.0
1346168,81708,prior,16,0,13,4.0
1881483,166973,prior,7,2,18,1.0
1259287,115763,prior,3,2,7,9.0
3369732,122161,prior,1,6,11,
572942,76213,prior,26,3,12,5.0
2464196,155851,train,17,0,12,3.0
2828212,136357,prior,33,3,11,8.0
1663754,96705,prior,40,1,13,21.0
2124244,128284,prior,18,6,14,3.0
2765433,144345,prior,27,0,19,13.0
1562932,116695,prior,37,6,11,2.0
1699125,170992,prior,4,5,20,30.0
3284870,97645,prior,28,0,17,14.0
198924,201566,prior,2,1,14,30.0
3128136,173714,prior,6,2,5,6.0
2429556,45464,prior,3,6,16,30.0
85141,121360,prior,36,3,11,7.0
1432895,61455,prior,4,3,14,6.0
2002252,34131,prior,26,4,21,3.0
3000954,200637,prior,7,4,17,19.0
351182,121821,prior,7,1,12,5.0
2452816,150155,prior,5,0,17,23.0
1745178,156998,prior,41,3,19,3.0
2920557,203897,prior,3,5,8,2.0
976350,5338,prior,30,5,13,12.0
3162799,143329,prior,18,1,11,6.0
515054,41642,prior,28,3,14,7.0
119803,166048,prior,31,2,7,2.0
2059701,57033,prior,6,2,9,30.0
2691362,109400,prior,12,4,13,9.0
709765,40220,prior,9,1,17,14.0
3300889,24742,prior,16,1,16,5.0
2817057,198383,prior,2,1,21,5.0
584829,145081,prior,11,0,16,6.0
1770006,76233,prior,4,0,10,0.0
413786,20908,prior,16,1,17,19.0
1666972,112926,prior,7,3,21,21.0
215236,130289,prior,9,6,16,30.0
2312285,173861,prior,25,6,11,6.0
1088062,142406,prior,22,5,15,5.0
2326648,33908,prior,23,6,11,6.0
2445653,134177,prior,83,2,22,0.0
1463653,141448,prior,9,5,13,21.0
1201674,160644,prior,6,2,9,6.0
608338,117241,prior,7,4,3,15.0
558998,16574,train,12,5,11,29.0
1522310,52413,prior,4,3,17,30.0
174963,164385,prior,5,0,12,2.0
1871062,26404,prior,2,1,15,30.0
3392078,39494,prior,10,4,16,3.0
2105618,202547,prior,15,2,22,6.0
326399,139379,prior,62,1,11,4.0
2162352,64752,prior,26,3,18,7.0
3064816,93441,prior,1,0,12,
1716750,12829,prior,26,2,10,8.0
3065661,18604,prior,11,2,16,5.0
2796331,34177,prior,1,1,18,
764856,33935,prior,5,4,13,4.0
368517,161506,prior,5,6,10,23.0
44582,8656,prior,2,2,12,4.0
3177407,6636,prior,11,6,12,2.0
1778673,155986,prior,5,2,10,11.0
2043305,148491,prior,2,0,19,9.0
831317,81944,prior,12,3,23,0.0
1934370,43517,prior,34,0,16,21.0
2874242,31569,prior,8,5,16,7.0
34952,204082,prior,11,0,15,9.0
644732,101580,prior,22,3,13,2.0
590381,193045,prior,13,1,13,14.0
1246263,66320,prior,17,3,18,5.0
691636,70859,prior,4,3,10,1.0
1721813,81196,prior,3,3,11,30.0
144894,15156,prior,7,6,10,3.0
2636304,49850,prior,48,4,20,6.0
3004194,139691,prior,11,1,13,4.0
837530,121409,prior,9,5,19,30.0
449159,61786,prior,8,0,18,22.0
2434890,145106,prior,61,5,12,6.0
1294485,58167,prior,1,0,13,
1101342,151773,prior,26,2,17,8.0
1247765,52790,prior,14,5,14,8.0
1003588,20334,prior,46,6,7,6.0
855397,91413,prior,5,3,11,12.0
3414823,20593,prior,7,2,6,7.0
1241290,98558,prior,4,3,14,25.0
2158432,139247,prior,2,2,13,30.0
2259460,7664,prior,6,4,19,5.0
2245456,200953,train,4,1,16,30.0
2334954,12954,prior,10,4,10,9.0
1370503,76024,prior,4,1,21,6.0
1305989,110138,prior,3,6,11,30.0
2463144,146874,prior,5,2,18,10.0
428188,85000,train,26,4,15,25.0
2997984,38844,prior,37,2,11,5.0
2390183,79057,prior,19,2,23,4.0
2468908,47536,prior,3,6,18,0.0
1551821,22824,prior,35,5,19,18.0
3337253,148085,prior,48,1,10,6.0
842859,116079,prior,2,0,11,30.0
296115,174016,prior,7,4,22,17.0
348173,115797,prior,28,1,20,1.0
534853,120068,prior,8,5,3,4.0
2471693,148326,prior,7,2,19,28.0
866009,22451,prior,5,1,7,4.0
570026,91143,prior,2,5,12,6.0
3194967,98608,prior,1,6,13,
2077894,117740,prior,14,2,17,8.0
1728551,12426,prior,14,5,13,17.0
51411,127167,prior,20,4,18,4.0
596007,91095,prior,10,5,14,12.0
846959,74385,prior,22,4,10,2.0
1037823,40322,prior,20,6,11,30.0
3224133,16163,prior,1,0,22,
877337,72409,prior,3,5,8,15.0
533363,89446,prior,7,3,11,28.0
1539708,112776,prior,1,4,19,
2232314,190931,prior,34,1,13,25.0
2947488,36416,prior,7,2,9,23.0
3311523,146360,prior,51,2,12,0.0
1013831,137563,prior,3,5,10,30.0
112034,146538,prior,1,1,0,
840669,116764,train,4,6,10,30.0
3308295,69315,prior,19,2,7,6.0
605371,37761,prior,11,6,16,30.0
736932,70003,prior,40,1,13,12.0
787391,132803,prior,88,4,10,3.0
92447,92240,prior,10,5,9,5.0
1585553,89200,prior,13,5,11,12.0
1660987,196680,prior,3,5,13,6.0
2226072,157346,prior,68,5,16,1.0
657594,83203,prior,15,5,11,8.0
2373603,95504,prior,28,4,8,4.0
3296213,95188,prior,14,1,8,5.0
654034,37365,prior,16,1,7,7.0
1143858,63490,prior,2,6,11,7.0
521064,186937,prior,8,0,9,9.0
2411480,189408,prior,19,6,9,2.0
1613219,49210,prior,27,6,17,1.0
1157609,125389,prior,4,2,15,6.0
1939479,33584,prior,33,1,15,7.0
149854,176405,prior,51,1,16,3.0
1846698,20721,prior,12,4,13,4.0
3238587,60071,prior,8,2,11,30.0
1097794,53005,prior,9,1,15,6.0
2130223,185239,test,17,0,16,21.0
525162,27856,prior,53,0,12,7.0
1330876,185855,prior,24,1,9,11.0
3382373,76020,test,5,2,13,30.0
2595558,72149,prior,4,0,20,2.0
1012272,43135,prior,10,4,19,9.0
345777,12166,prior,70,1,15,5.0
445454,201603,prior,11,1,9,16.0
922631,190016,prior,2,4,16,24.0
2249965,193014,prior,7,6,10,2.0
1121934,87816,prior,1,2,17,
2444743,180194,prior,3,1,11,14.0
2930583,139365,prior,66,1,14,2.0
1704367,193831,prior,8,0,14,7.0
2692075,123291,prior,8,3,14,6.0
1689258,47309,prior,16,4,8,1.0
2328447,5961,prior,17,6,9,7.0
358009,15439,prior,25,5,7,28.0
2244000,69675,prior,38,4,18,2.0
987103,196103,prior,4,6,15,12.0
2986237,93858,prior,7,0,18,5.0
1115854,111802,prior,23,2,6,3.0
917489,205338,prior,3,6,21,6.0
2432145,2102,prior,18,1,13,7.0
1627523,28387,prior,13,6,18,2.0
1894817,184755,prior,25,6,21,14.0
2204144,140586,prior,13,1,8,9.0
2169126,48217,train,7,6,16,6.0
1167739,193545,train,4,6,15,21.0
1549096,35868,prior,23,3,15,10.0
3332233,109557,prior,6,2,2,6.0
2757443,43329,prior,26,4,19,6.0
2162239,54307,prior,26,5,8,1.0
623165,85719,prior,19,2,16,4.0
2219245,118091,prior,28,1,19,4.0
1735610,74853,prior,6,1,10,6.0
376794,34567,prior,2,1,10,20.0
447609,149420,test,24,2,13,13.0
96465,32213,prior,13,2,14,8.0
1597920,105994,prior,1,6,15,
2256211,82970,prior,18,1,13,7.0
2051576,176690,prior,27,3,13,1.0
1458798,88828,prior,14,6,19,13.0
1062479,2116,prior,3,0,11,7.0
2954142,128158,prior,19,4,12,3.0
3297068,86275,prior,4,0,14,21.0
271574,100876,prior,21,3,13,1.0
2653750,109723,prior,9,6,9,30.0
2179619,181990,test,5,0,16,14.0
789521,69762,prior,12,3,18,30.0
141838,172065,prior,12,4,22,9.0
108717,124144,prior,41,3,11,7.0
2056017,103514,prior,6,4,11,27.0
232271,99915,prior,3,1,15,7.0
1032690,58011,prior,4,1,13,14.0
657353,112693,prior,14,5,13,3.0
1173095,97600,prior,15,1,17,16.0
994316,36221,prior,2,0,8,30.0
2099575,15822,prior,33,0,12,5.0
2588308,147823,prior,3,1,12,14.0
1085363,193708,prior,41,5,16,0.0
2202103,112524,prior,21,4,16,15.0
535511,106084,prior,9,6,16,6.0
1185815,82916,prior,9,0,8,8.0
1621790,156533,prior,17,0,17,21.0
1701077,205543,prior,9,3,18,1.0
1865357,173032,prior,4,4,13,21.0
1106908,35401,test,38,2,10,3.0
3094595,103707,prior,35,3,17,10.0
605255,68923,prior,92,0,14,1.0
1086951,169316,test,22,3,21,1.0
1199731,20582,prior,7,5,17,22.0
2309499,158049,prior,1,6,15,
768734,101513,prior,9,3,17,17.0
1239446,153987,prior,5,2,8,23.0
1902977,78146,prior,6,0,15,5.0
316642,54070,prior,9,3,22,9.0
408047,99791,prior,2,1,12,0.0
2203531,145628,prior,68,1,13,8.0
1500017,71579,prior,15,1,10,7.0
759817,141137,prior,2,5,13,21.0
2796519,6378,prior,7,5,16,7.0
2484954,58091,prior,99,6,14,1.0
1538406,164841,prior,3,1,16,30.0
2614045,50605,prior,11,2,11,21.0
2922566,104156,prior,69,4,16,7.0
63846,68653,prior,1,6,15,
587873,154137,train,9,3,13,27.0
223462,205267,prior,2,3,10,12.0
2531866,35053,prior,15,2,15,4.0
3306647,53173,prior,16,3,15,7.0
2547378,188836,prior,33,0,12,8.0
3319361,195329,prior,35,4,12,6.0
2779946,92065,prior,16,0,23,6.0
3137576,68716,prior,25,3,10,4.0
3329278,132776,prior,23,5,11,2.0
659368,84308,prior,41,5,9,9.0
1205678,143897,test,9,6,15,13.0
323647,153353,prior,25,1,5,7.0
208770,184561,prior,17,4,22,4.0
230655,187884,prior,6,1,1,11.0
499818,148344,prior,4,2,15,4.0
1258346,123884,prior,5,2,15,30.0
170091,98846,prior,30,3,7,5.0
1456547,74085,prior,4,3,17,5.0
2593158,66434,prior,14,4,13,4.0
2981239,63023,prior,55,3,17,1.0
1870458,129956,prior,7,3,20,7.0
1927676,28875,prior,23,2,17,5.0
510687,48086,prior,2,6,17,15.0
1158393,5639,prior,56,2,16,6.0
2600132,192182,prior,5,3,13,13.0
3405456,63417,prior,4,2,15,16.0
1628606,112677,prior,13,1,15,30.0
439422,151259,prior,27,6,16,7.0
2494139,56611,prior,4,0,7,14.0
1699434,198789,prior,9,5,21,30.0
1621515,110175,train,5,6,2,13.0
836219,28359,prior,11,3,16,8.0
1783449,115620,prior,56,4,16,27.0
1636537,134346,prior,31,2,14,13.0
898908,116760,prior,4,2,8,13.0
618104,32985,prior,36,1,8,4.0
2874969,127097,prior,2,4,14,15.0
2828154,170583,prior,18,3,14,13.0
2880536,139296,prior,24,2,12,2.0
1837364,70163,prior,29,1,18,3.0
1033599,186215,prior,19,6,17,7.0
3071770,38639,train,18,0,14,14.0
730530,115516,train,53,2,9,5.0
556300,190212,prior,75,1,8,5.0
3174024,158573,prior,12,4,18,7.0
172361,205220,train,5,6,16,6.0
992053,70113,prior,2,0,8,28.0
653346,200355,prior,11,1,18,13.0
2900025,131864,prior,44,4,16,6.0
1668544,80008,prior,47,2,20,6.0
2577006,22814,prior,1,0,18,
2087640,55645,prior,5,6,10,23.0
1825636,96079,prior,5,1,17,30.0
2204032,69995,prior,61,6,13,9.0
1127067,171599,prior,56,6,8,3.0
1763890,199437,prior,3,4,14,18.0
3008602,39459,prior,14,3,11,1.0
2395787,102891,prior,5,1,14,0.0
2115980,133143,prior,10,5,11,3.0
2811272,89048,prior,26,3,11,2.0
899056,92371,prior,4,4,16,7.0
1798928,72178,prior,6,0,12,14.0
2435957,47060,prior,10,0,16,7.0
48214,65332,prior,8,0,16,20.0
2313323,38105,prior,3,2,10,4.0
2737982,90559,prior,4,2,15,30.0
1897357,165805,prior,15,6,18,14.0
2464603,2600,prior,7,0,17,7.0
1154227,168068,prior,27,3,14,1.0
722272,111295,prior,7,1,14,16.0
2905985,8183,prior,3,6,12,7.0
801763,44769,prior,59,3,17,2.0
473842,164974,prior,40,4,16,3.0
2986822,115347,prior,1,5,13,
1572629,189030,prior,3,1,10,25.0
655394,137099,prior,2,5,9,25.0
791694,182216,prior,5,2,1,9.0
976942,134550,prior,45,1,11,3.0
2960766,163454,prior,28,0,9,0.0
1508682,123935,prior,8,3,8,24.0
803430,168242,prior,2,0,19,6.0
1302900,120955,prior,9,1,11,3.0
909274,53663,prior,10,3,17,10.0
1067848,122021,prior,37,2,20,3.0
2096374,64219,prior,42,2,14,3.0
1112741,135936,prior,4,2,3,28.0
503713,161556,prior,64,3,11,2.0
885043,69085,prior,1,0,13,
3151855,80369,prior,19,6,14,3.0
3290767,21151,prior,12,0,15,7.0
3323950,159411,prior,50,0,16,8.0
79714,103303,prior,16,0,10,7.0
2387926,2701,prior,2,0,18,7.0
1057211,66844,prior,50,2,15,3.0
524311,1049,prior,8,6,11,5.0
583949,37783,prior,2,0,11,21.0
2742777,114322,prior,32,3,16,2.0
151678,5237,prior,62,2,20,4.0
149349,22608,prior,6,4,21,29.0
3416529,53040,prior,1,6,14,
2785085,54452,prior,34,1,15,8.0
82692,169344,prior,5,3,22,9.0
1625445,136101,prior,20,0,13,5.0
1619213,127946,prior,55,0,9,8.0
117861,49249,prior,19,3,14,6.0
2027100,37127,prior,20,1,15,8.0
459750,175549,prior,44,0,15,2.0
366473,70785,prior,8,2,13,16.0
66283,107789,prior,10,0,22,10.0
2736880,196464,prior,91,6,21,3.0
298792,87291,prior,8,3,7,30.0
2026457,170296,prior,13,6,15,0.0
2928746,111325,prior,9,4,16,26.0
1356356,198173,prior,10,2,17,22.0
3319881,90843,prior,41,2,8,3.0
3123344,157797,train,11,6,11,30.0
2855433,18233,prior,1,2,17,
1834754,96410,prior,3,1,13,30.0
467930,182858,prior,2,3,18,5.0
1312001,180156,prior,71,0,10,4.0
2189939,17404,prior,5,0,8,30.0
2383048,145967,prior,11,3,11,9.0
1282526,92367,prior,27,1,10,6.0
3074053,200029,prior,8,3,16,1.0
1059090,154500,prior,4,2,22,6.0
347868,204990,prior,8,5,8,7.0
1689926,117028,prior,52,2,14,5.0
947633,75337,prior,4,0,13,30.0
2024977,47840,prior,17,0,16,15.0
931590,99290,prior,4,1,18,12.0
1922642,78523,prior,2,6,13,30.0
665596,199727,prior,26,0,16,13.0
1647000,14050,prior,40,3,13,9.0
963843,33895,prior,27,1,9,5.0
2931460,20593,prior,65,2,10,1.0
654850,151006,prior,18,5,11,21.0
2309266,192949,prior,25,4,18,3.0
2125408,109402,prior,9,4,10,8.0
2183530,17747,prior,28,3,15,2.0
38434,127120,prior,11,4,15,5.0
2577622,2676,prior,32,5,12,3.0
2645296,139249,prior,6,2,12,3.0
1740277,110895,prior,2,0,17,5.0
2490353,10221,prior,2,0,13,8.0
2409983,104596,prior,34,4,13,3.0
3169973,127739,prior,2,3,11,9.0
3171820,1904,prior,3,1,12,3.0
3287780,143402,prior,22,4,17,3.0
2019791,124398,prior,1,0,13,
2051768,102915,prior,6,5,13,1.0
10777,129802,prior,13,3,21,5.0
2023861,37846,prior,17,0,13,10.0
2878445,838,prior,13,5,15,29.0
784166,188917,prior,25,5,14,5.0
1843819,205633,prior,3,3,13,17.0
3088054,103990,prior,3,1,22,9.0
531207,96080,prior,6,2,9,8.0
1284153,73969,prior,59,3,11,6.0
2665504,111212,prior,18,5,23,10.0
245859,180367,prior,9,5,9,7.0
539247,159809,prior,3,1,18,4.0
2046545,144230,prior,11,0,15,7.0
1166373,29875,prior,18,4,19,3.0
2449605,182430,prior,86,1,9,6.0
3126487,86199,prior,8,5,19,7.0
2416751,146639,prior,2,1,15,9.0
2005400,20257,prior,13,4,17,28.0
3017059,40164,prior,5,3,9,8.0
2401893,52550,prior,28,5,10,9.0
2921444,179320,prior,11,6,17,8.0
477027,170610,test,15,5,18,11.0
1083124,196808,prior,7,6,7,30.0
2308201,32667,prior,16,0,15,0.0
3071997,67863,prior,4,2,16,30.0
1346420,154480,prior,19,6,17,30.0
415141,140742,prior,27,6,10,17.0
